,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,182400.0,0.0,0.0,,Residential,0.0,19,No,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,182400.0,0.0,0.0,,Residential,0.0,19,No,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,182400.0,0.0,0.0,,Residential,0.0,19,No,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,182400.0,0.0,0.0,,Residential,0.0,19,No,No,10,10
6,290.70350244936,20.13530752896,0.6333183446218201,1.635993736728,2.26931208134982,0.0,327.4335404474825,329.70285252883235,Non-Composite Rolled Steel with PCC Planks,5304879.099,182400.0,125845.672056,0.0,,Residential,0.0,19,No,No,10,10
7,37296.16925242978,2885.5970914622458,601.7724426433916,1555.5421495782546,2157.3145922216468,-7025.043044888446,41408.66007053132,43565.974662752975,Composite Rolled Steel with Metal Decking,114010469.8771,182400.0,129914369.16304149,798.0732891397514,231.39656447188082,Residential,99.65119999999999,19,No,No,10,10
8,42353.947199937655,3475.781948080647,649.8544913145059,1679.9199526672592,2329.774443981765,-8245.521336737782,47173.21036105157,49502.984805033346,Composite Cell Beams with Metal Decking,138452069.2003,182400.0,139661727.3399656,969.1644844022471,263.9384585825319,Residential,102.95833999999999,19,No,No,10,10
9,30975.010339662047,4771.395318236502,391.7664267142051,20943.255498458773,21335.021925172987,-12077.743078969997,36720.5011954523,38235.094986068725,Steel Frame with CLT Slabs,124340499.641,182400.0,87298924.67561164,870.3834974869377,206.09037660602652,Residential,101.802,19,No,No,10,10
10,23707.511646333354,4686.842563316842,420.3605822358309,41019.53019121636,41439.89077345216,-13069.63219544701,29536.508636895167,31263.104050347356,"CLT, Glulam and Steel Column Hybrid",117364737.136,182400.0,93077494.60732684,821.553159952182,166.43674230727711,Residential,111.625,19,No,No,10,10
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,181440.0,0.0,0.0,,Healthcare,0.0,35,No,Yes,8,8
1,,,,,,,,,PT RC Flat Slab,,181440.0,,,,Healthcare,186.375,35,No,Yes,8,8
2,,,,,,,,,RC Rib Slab,,181440.0,,,,Healthcare,198.625,35,No,Yes,8,8
3,,,,,,,,,Two-way RC Slab,,181440.0,,,,Healthcare,195.125,35,No,Yes,8,8
4,,,,,,,,,One-Way Spanning RC,,181440.0,,,,Healthcare,199.5,35,No,Yes,8,8
5,,,,,,,,,Precast Hollowcore with In-situ RC Beams,,181440.0,,,,Healthcare,190.75,35,No,Yes,8,8
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,181440.0,,,,Healthcare,206.2375,35,No,Yes,8,8
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,181440.0,,,,Healthcare,203.60199999999998,35,No,Yes,8,8
8,,,,,,,,,Composite Cell Beams with Metal Decking,,181440.0,,,,Healthcare,204.7171,35,No,Yes,8,8
9,,,,,,,,,Steel Frame with CLT Slabs,,181440.0,,,,Healthcare,202.72699999999998,35,No,Yes,8,8
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,181440.0,,,,Healthcare,225.39999999999998,35,No,Yes,8,8
0,681.7287457919606,34.233858630280096,23.084302494227465,59.68087547331394,82.7651779675414,63.44810519362522,757.8865793015598,840.6517572691013,RC Flat Slab,1612357.5164,1920.0,6038609.051934523,11.286502614453621,400.61098016459033,Education,5.140000000000001,1,No,No,10,10
1,540.7348137034187,29.143220365010304,19.28586882421047,49.86872689701569,69.15459572122617,43.94203372794832,603.3411299992074,672.4957257204336,PT RC Flat Slab,1671075.0568,1920.0,5273325.639925696,11.697525397896474,320.33263301932493,Education,5.005000000000001,1,No,No,10,10
2,509.0574479991215,28.15846208975019,17.77203856637988,45.958186737691776,63.73022530407166,50.07430353901216,568.6636819037573,632.3939072078291,RC Rib Slab,1527929.9552,1920.0,4960963.482292451,10.695509686132347,301.7495789530675,Education,5.675000000000001,1,No,No,10,10
3,591.0695298028969,31.54432057082064,18.52881986889479,47.91311111577301,66.44193098466779,84.54826995755487,658.7314334247716,725.1733644094393,Two-way RC Slab,1596831.3042,1920.0,5111342.280606393,11.17781912929168,348.9110690385747,Education,5.525,1,No,No,10,10
4,575.6472942701854,30.464794041198065,19.988523626051702,51.683831203808744,71.67235482986045,52.559712640032316,641.6290303497959,713.3013851796563,One-Way Spanning RC,1553408.6281,1920.0,5412949.048140544,10.873860396687606,339.8452555971269,Education,5.75,1,No,No,10,10
5,504.1383757723245,27.406182797613234,17.913408652149926,46.32337523545841,64.23678388760834,38.73781548315576,557.4123784712473,621.6491623588556,Precast Hollowcore with In-situ RC Beams,1474354.7679,1920.0,4989054.905197577,10.32048337560717,295.69419887857003,Education,5.275,1,No,No,10,10
6,503.01465796965556,34.76949031113889,16.45955896303036,42.57092559473226,59.03048455776261,-2.4539252999156136,559.1342844241123,618.164768981875,Non-Composite Rolled Steel with PCC Planks,1710527.2973,1920.0,4700404.932834026,11.973691081204938,297.45207057568604,Education,5.8657,1,No,No,10,10
7,494.72880955542814,37.45108349657658,13.674880422126927,35.38016748712279,49.05504790924972,-41.86888585327978,554.738199007937,603.7932469171868,Composite Rolled Steel with Metal Decking,1781599.5164,1920.0,4148301.8038788885,12.47119661473111,295.4215602201396,Education,5.569800000000001,1,No,No,10,10
8,527.2416742486258,41.73365560573413,13.838666473987352,35.80456561705611,49.64323209104346,-51.389133623326146,592.0583967859943,641.7016288770378,Composite Cell Beams with Metal Decking,1971444.1121,1920.0,4180947.8138737585,13.800108784391034,315.5513049845757,Education,5.66886,1,No,No,10,10
9,435.56712343895043,58.455929082633844,11.491186109836061,239.53118398033678,251.02237009017284,-98.1787748166409,513.986903999766,556.3731884630276,Steel Frame with CLT Slabs,1992698.6293,1920.0,3716255.2014985117,13.948890404958979,274.96655958579424,Education,5.6207,1,No,No,10,10
10,362.8683005777662,57.41395885673365,11.550430640827203,420.60084373994016,432.15127438076735,-107.60096053200849,441.3364145519327,484.9257689327001,"CLT, Glulam and Steel Column Hybrid",2161407.9497,1920.0,3729320.19735602,15.129855648181614,237.74284906255951,Education,6.36,1,No,No,10,10
0,28742.674695635433,1514.592871751969,860.8751842687955,2224.08357333397,3084.9587576027657,2834.7536501664868,31998.121976325478,35083.08073392822,RC Flat Slab,48515239.7261,112651.0,264213252.71235204,339.60667808274695,287.06117703711664,Residential,47.15,10,Yes,No,7,7
1,23735.425983332374,1329.92416626373,728.4631440955708,1882.03558083483,2610.498724930401,2102.448252319362,26506.156002152606,29116.654727082994,PT RC Flat Slab,51760226.2825,112651.0,236947139.31615847,362.3215839777592,238.51077741103379,Residential,46.349999999999994,10,Yes,No,7,7
2,19598.539279047276,1188.3574909382219,578.9545494492764,1495.8236125483272,2074.7781619976045,2136.065625515626,21972.860142460795,24047.638304458393,RC Rib Slab,45722932.6786,112651.0,206144580.49948323,320.0605287500272,197.89367756354423,Residential,50.5,10,Yes,No,7,7
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,112651.0,0.0,0.0,,Residential,0.0,10,Yes,No,7,7
4,20832.383535465455,1231.0022452163696,620.716994531387,1603.704742417664,2224.4217369490516,2171.0819591195127,23324.866941773183,25549.288678722245,One-Way Spanning RC,42749518.5245,112651.0,214681372.98766792,299.2466296711822,209.7106423506615,Residential,50.5,10,Yes,No,7,7
5,22706.881066684222,1276.1758993743645,682.1385560733208,1762.3694816218654,2444.508037695187,1960.2472468727374,25107.96444683915,27552.472484534337,Precast Hollowcore with In-situ RC Beams,46598233.9314,112651.0,227779507.97232413,326.1876375196308,225.7783071997477,Residential,47.5,10,Yes,No,7,7
6,23088.77665352798,1698.053299762205,618.5570953216579,1598.3035797376886,2216.8606750593476,-449.97807285835637,25653.80370049082,27870.664375550165,Non-Composite Rolled Steel with PCC Planks,59224817.995,112651.0,214032856.73352718,414.57372596522316,231.4083090825296,Residential,52.331,10,Yes,No,7,7
7,21479.207196474174,1704.0537293946236,457.1370525779252,1181.4222875355672,1638.5593401134934,-2225.119480286076,24088.655364225408,25727.214704338898,Composite Rolled Steel with Metal Decking,59271044.8736,112651.0,182165496.21833232,414.8973141148508,217.51740045219537,Residential,50.117000000000004,10,Yes,No,7,7
8,22186.860490713145,1798.8731520824192,459.02443367008357,1186.326864500918,1645.351298171002,-2410.8226225522753,24901.55524527361,26546.90654344461,Composite Cell Beams with Metal Decking,63828343.6506,112651.0,182533797.66920733,446.79840555434714,225.01667673458695,Residential,48.89359467035624,10,Yes,No,7,7
9,16133.220188841098,2562.782451520312,319.16686796906595,12014.938838101674,12334.105706070735,-4665.195351767898,19412.515230201014,20618.276389890518,Steel Frame with CLT Slabs,58592514.9136,112651.0,153849621.45203084,410.14760439545836,175.96526293238827,Residential,50.624,10,Yes,No,7,7
10,14276.063911767493,2643.9646873852016,325.7921156758765,18661.780047272186,18987.57216294806,-5317.640901057147,17686.651643793746,18952.49729474181,"CLT, Glulam and Steel Column Hybrid",63971967.3213,112651.0,155194153.86723217,447.8037712490542,160.9790895335399,Residential,53.35,10,Yes,No,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1172864.0,0.0,0.0,,Office,0.0,32,No,No,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1172864.0,,,,Office,,32,No,No,11,11
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,1172864.0,,,,Office,,32,No,No,11,11
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1172864.0,,,,Office,,32,No,No,11,11
9,1941.7642006963201,134.49449009152002,4.230272008659841,10.927677319935999,15.15794932859584,0.0,2187.1037727140115,2202.2617220426073,Steel Frame with CLT Slabs,29743973.7702,1172864.0,840590.563072,0.0,,Office,0.0,32,No,No,11,11
10,286.40326530816003,19.837455605760002,0.6239499708499202,1.6117932679680003,2.2357432388179204,0.0,322.5899735140152,324.8257167528331,"CLT, Glulam and Steel Column Hybrid",,1172864.0,123984.09753600002,0.0,,Office,0.0,32,No,No,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,161280.0,0.0,0.0,,Healthcare,0.0,8,No,Yes,9,9
6,35636.905981680706,2322.101255227666,889.7998762356526,2299.4710790441495,3189.270955279802,-2244.5927525626607,39156.84390369462,42346.114858974426,Non-Composite Rolled Steel with PCC Planks,92339485.9911,161280.0,197854856.75074965,646.3764019378007,246.7957608236137,Healthcare,50.5256,8,No,Yes,9,9
7,30942.910425286304,2201.1800009081016,600.0579172033213,1551.132785370408,2151.1907025737287,-4717.205528770541,34305.77295867913,36456.96366125286,Composite Rolled Steel with Metal Decking,89607583.6889,161280.0,137377430.42016545,627.2530858224874,216.59862378783245,Healthcare,47.758399999999995,8,No,Yes,9,9
8,36062.10961381819,2886.3899321401013,627.8195500889316,1623.0575660498419,2250.8771161387735,-6344.145161714684,40187.858198014794,42438.735314153564,Composite Cell Beams with Metal Decking,116098584.0941,161280.0,142928832.4625496,812.6900886584148,254.21966943621777,Healthcare,49.3136,8,No,Yes,9,9
9,30427.71892827801,4475.73761438152,468.7391445615969,20190.126782701085,20658.86592726268,-10939.908477013236,35967.77283706652,37753.09747992553,Steel Frame with CLT Slabs,118820365.7205,161280.0,111468216.10050645,831.7425600431548,228.1715984443804,Healthcare,49.679199999999994,8,No,Yes,9,9
10,22132.115090787032,3920.1519045305536,471.0977973699311,33585.40256347883,34056.50036084876,-10343.724364414464,27182.87468353225,29049.82240438102,"CLT, Glulam and Steel Column Hybrid",106369428.7418,161280.0,112112813.48143582,744.586001192284,173.16133857096065,Healthcare,57.28,8,No,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,230160,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,114240.0,0.0,0.0,,Healthcare,0.0,33,Yes,Yes,8,8
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,114240.0,,,,Healthcare,,33,Yes,Yes,8,8
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,114240.0,,,,Healthcare,,33,Yes,Yes,8,8
8,,,,,,,,,Composite Cell Beams with Metal Decking,,114240.0,,,,Healthcare,,33,Yes,Yes,8,8
9,,,,,,,,,Steel Frame with CLT Slabs,,114240.0,,,,Healthcare,198.6831,33,Yes,Yes,8,8
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,114240.0,,,,Healthcare,227.04,33,Yes,Yes,8,8
0,50772.05101005789,2335.5175416717175,1465.8689833156918,3786.921126181352,5252.790109497045,5709.952167091068,56172.42227796733,61425.21238746438,RC Flat Slab,87886867.3952,214200.0,391382350.77894664,615.2080717662147,265.11498762714075,Education,94.24,19,Yes,No,7,7
1,43236.32438655911,2058.7364692434735,1283.3420286388496,3315.415828456773,4598.757857095623,4341.207968418771,47911.25368358881,52510.011540684434,PT RC Flat Slab,94739054.4842,214200.0,354879852.859413,663.1733813890971,226.7713681838371,Education,93.19500000000001,19,Yes,No,7,7
2,40166.21632117111,1967.144658080671,1141.9950224877434,2950.286950172743,4092.2819726604876,4850.032255888171,44555.16284858637,48647.44482124685,RC Rib Slab,89676802.6747,214200.0,326713799.5545724,627.7376187232258,210.9379106783828,Education,99.275,19,Yes,No,7,7
3,42854.95496435781,2082.187898861358,1160.77560286637,2998.8011170723234,4159.576719938694,6076.257553370434,47510.99834137221,51670.57506131092,Two-way RC Slab,80423903.183,214200.0,330847652.12482953,562.9673222811196,224.43494707587922,Education,99.275,19,Yes,No,7,7
4,43318.61144078643,2076.787895169973,1241.186756294176,3206.5199436121115,4447.706699906288,5059.043427503243,48008.84374843924,52456.55044834554,One-Way Spanning RC,84184411.652,214200.0,346718122.4796896,589.2908815638053,226.88204775911788,Education,99.275,19,Yes,No,7,7
5,44202.66820066456,2055.1093277301634,1286.0025383302373,3322.2884814101844,4608.291019740422,4258.315673072192,48429.26581067038,53037.556830410795,Precast Hollowcore with In-situ RC Beams,86359025.6203,214200.0,355477628.5629569,604.5131793421762,228.91586830071222,Education,95.0,19,Yes,No,7,7
6,43158.90818480193,3147.753254974259,1046.914940900281,2705.1582406079124,3752.0731815081926,-2121.377682917088,47836.37812479631,51588.45130630451,Non-Composite Rolled Steel with PCC Planks,122037317.2694,214200.0,306080669.7433045,854.261220885901,227.3139091768544,Education,104.08770000000001,19,Yes,No,7,7
7,44700.72932826138,3330.7862436100086,872.5324780910903,2254.9004421692975,3127.4329202603885,-5608.49385081442,49797.6660453574,52925.09896561777,Composite Rolled Steel with Metal Decking,124052063.424,214200.0,271555656.313658,868.3644439679438,236.53609005287277,Education,101.3973,19,Yes,No,7,7
8,45077.9442469094,3477.694301729186,846.4826175287601,2187.6639239968426,3034.1465415256034,-6044.999800133997,50282.45377001095,53316.600311536546,Composite Cell Beams with Metal Decking,131506687.1548,214200.0,266222552.23405498,920.5468100833057,239.04295322172854,Education,97.59235999999999,19,Yes,No,7,7
9,32344.84600334229,4838.207450020216,577.1280794592677,23726.27492457674,24303.403004036012,-10049.324910891719,38529.56808442016,40720.80595084148,Steel Frame with CLT Slabs,117014968.8587,214200.0,209702650.9378028,819.1047820108014,183.70062029146106,Education,102.19340000000001,19,Yes,No,7,7
10,29466.656558693434,5054.50971499661,599.6166518268623,36301.25491515525,36900.87156698214,-11404.203381263444,35981.03454278148,38321.49009376359,"CLT, Glulam and Steel Column Hybrid",129034070.3068,214200.0,214293428.34969944,903.2384921473607,172.19548569061084,Education,106.02,19,Yes,No,7,7
0,29646.963767217225,2765.5960801501105,953.9588189822621,2465.1883172185658,3419.147136200827,2449.4798344623805,34222.18149920678,37641.328635407604,RC Flat Slab,61228239.0345,71136.0,506606815.50940275,428.5976732411818,487.10609497930676,Office,5.12,1,Yes,Yes,8,8
1,28537.739680841227,2719.140486279619,945.8242481486672,2444.1750194864776,3389.9992676351444,1949.7648781588941,33003.70595887325,36393.705226508384,PT RC Flat Slab,58736905.8203,71136.0,504990407.99154985,411.1583407424154,469.73212297030574,Office,5.045,1,Yes,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,71136.0,0.0,0.0,,Office,0.0,1,Yes,Yes,8,8
3,28094.715066061603,2698.9782072589032,934.0880002657508,2413.8578366791426,3347.9458369448926,1885.3052753714157,32513.968156767998,35861.91399371289,Two-way RC Slab,54994126.9647,71136.0,501854600.4926087,384.95888875282543,462.4792938247979,Office,5.575,1,Yes,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,71136.0,0.0,0.0,,Office,0.0,1,Yes,Yes,8,8
5,28089.799988739884,2698.8101821074415,933.9411645664871,2413.4785293586406,3347.419693925127,1884.8548957263179,32508.58760815371,35856.00730207884,Precast Hollowcore with In-situ RC Beams,57211514.9275,71136.0,501825976.21742547,400.48060449284446,462.62185409141017,Office,5.25,1,Yes,Yes,8,8
6,28190.57137521665,2715.8676270890974,933.2083234248461,2411.5904979791403,3344.798821403986,1832.017897907629,32626.882129310743,35971.680950714726,Non-Composite Rolled Steel with PCC Planks,58438746.6503,71136.0,501684384.3187907,409.0712265524018,464.40555212358225,Office,5.758500000000001,1,Yes,Yes,8,8
