,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
10,3457.463224827206,181.50077950914238,128.11342478722742,331.23276773754196,459.3461925247694,150.56085920192174,3852.204796029738,4311.550988554508,"CLT, Glulam and Steel Column Hybrid",9673005.7065,11200.0,33816604.222577326,67.71103994528151,349.99248535491245,Healthcare,6.6,1,No,Yes,8,8,7.0,20.0
0,13084.31694514336,1144.577520472123,411.7006555551074,1063.878603611547,1475.5792591666548,1199.4812499459792,15025.801328236097,16501.380587402753,RC Flat Slab,27666519.5053,43200.0,207375817.49728906,193.66563653693927,352.3024760364129,Office,10.020000000000001,2,Yes,No,8,8,15.0,12.0
1,11811.03359869263,1098.5195664399448,379.27409303768985,980.1140109187647,1359.3881039564549,993.4552563462632,13630.376807601451,14989.764911557906,PT RC Flat Slab,28579552.5182,43200.0,200932387.29015195,200.05686762765777,320.1489276673405,Office,9.860000000000001,2,Yes,No,8,8,15.0,12.0
2,11423.639415917653,1087.6274164144218,359.4948121772541,929.0199918058657,1288.5148039831201,1088.6065841725863,13207.225014263939,14495.739818247057,RC Rib Slab,27829678.7541,43200.0,197002078.1276213,194.807751278447,310.2322399431108,Office,10.700000000000001,2,Yes,No,8,8,15.0,12.0
3,11922.434454814116,1108.2369012193533,364.0441861174135,940.77197615203,1304.8161622694438,1299.1255685101423,13755.021949710683,15059.838111980127,Two-way RC Slab,26802717.0861,43200.0,197906076.9234801,187.61901960296566,322.7463187341122,Office,10.75,2,Yes,No,8,8,15.0,12.0
4,11921.143714567304,1104.3870172327856,376.77653898203636,973.6623064530926,1350.4388454351292,1095.6807822464373,13752.015456139703,15102.454301574831,One-Way Spanning RC,27081675.7287,43200.0,200476561.04685044,189.57173010082383,322.7219256074196,Office,10.700000000000001,2,Yes,No,8,8,15.0,12.0
5,11728.552973482401,1090.6730241303471,372.6878395235837,963.1003406389078,1335.7881801624917,968.206751181735,13463.770731380986,14799.558911543478,Precast Hollowcore with In-situ RC Beams,27661688.1379,43200.0,199664102.138067,193.6318169653493,316.143577508017,Office,10.15,2,Yes,No,8,8,15.0,12.0
6,11455.186247850414,1180.1909853043726,345.4800159243213,892.858880557753,1238.3388964820747,404.8803468841,13209.567606261966,14447.90650274404,Non-Composite Rolled Steel with PCC Planks,30563107.0782,43200.0,194216259.69004592,213.94174954773464,310.7293832363357,Office,10.884,2,Yes,No,8,8,15.0,12.0
7,11715.305411962749,1202.0529425331538,323.3106828189563,835.618053801718,1158.9287366206743,-62.15295898145104,13530.091098516366,14689.019835137042,Composite Rolled Steel with Metal Decking,30850967.3622,43200.0,189816760.4547546,215.95677153520214,318.19555254749,Office,10.8244,2,Yes,No,8,8,15.0,12.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,43200.0,,,,Office,10.6884,2,Yes,No,8,8,15.0,12.0
9,10327.118948680105,1450.8903170964181,287.3824675885983,3889.667073872371,4177.049541460969,-744.5892134572063,12343.751118259632,13391.259375316931,Steel Frame with CLT Slabs,31298907.2894,43200.0,182692203.56534123,219.09235102548843,290.80656178900745,Office,10.7748,2,Yes,No,8,8,15.0,12.0
10,9889.370350345629,1497.45110860954,289.09110463832127,5975.254250631075,6264.345355269395,-1009.321283928015,11968.3462831687,13033.393078438094,"CLT, Glulam and Steel Column Hybrid",34930608.2872,43200.0,183036163.34141657,244.5142580101294,282.7051051198803,Office,11.440000000000001,2,Yes,No,8,8,15.0,12.0
0,12477.254684142148,943.4994443240603,385.8512749777113,997.0105883198052,1382.861863297517,1182.584538303608,14179.213004569137,15562.074867866657,RC Flat Slab,26611467.3652,53760.0,169288645.1142264,186.28027155614947,267.21527671364004,Education,19.66,4,Yes,Yes,6,6,16.0,14.0
1,11434.396556422165,903.8000158835775,365.43346235433165,944.2671081203149,1309.7005704746468,916.0790518734618,13035.40465174714,14345.10522222179,PT RC Flat Slab,27313118.5068,53760.0,165223296.53148508,191.19182954771478,246.03044050027634,Education,19.5,4,Yes,Yes,6,6,16.0,14.0
2,11122.660755901377,894.1933867390917,352.3584297454783,910.4915643716621,1262.8499941171406,947.4101074228423,12694.545196404863,13957.395190522,RC Rib Slab,27283871.524,53760.0,162635086.03846943,190.9871006679768,239.6862406449561,Education,20.400000000000002,4,Yes,Yes,6,6,16.0,14.0
3,11487.585089483631,910.8986465445262,350.5517763706685,905.8246008599829,1256.3763772306515,1183.183399751834,13096.057497275555,14352.433874506207,Two-way RC Slab,24676030.1724,53760.0,162278070.4966395,172.73221120694197,246.81528475599882,Education,20.400000000000002,4,Yes,Yes,6,6,16.0,14.0
4,11349.10481609483,902.8197223017114,356.7091047327172,921.7302677664177,1278.439372499135,1006.5969287409106,12942.901119461814,14221.340491960951,One-Way Spanning RC,25659579.5,53760.0,163497620.0328437,179.61705649989608,244.09446011833538,Education,20.400000000000002,4,Yes,Yes,6,6,16.0,14.0
5,12168.728954890354,924.0283976529631,381.9305693281845,986.8825856483996,1368.8131549765844,976.6713830015703,13754.420454711579,15123.233609688165,Precast Hollowcore with In-situ RC Beams,27128283.2771,53760.0,168546723.94895947,189.89798293965976,259.38092331940544,Education,20.0,4,Yes,Yes,6,6,16.0,14.0
6,11429.962651676278,998.6750556847974,343.3210825010781,887.1885375437232,1230.5096200448017,318.64783804152773,12998.990942872155,14229.500562916955,Non-Composite Rolled Steel with PCC Planks,30059388.5063,53760.0,160850472.11874795,210.415719543982,245.71068940506208,Education,21.2376,4,Yes,Yes,6,6,16.0,14.0
7,11772.184795438563,1025.2140274518713,320.8729559668889,829.2325172771561,1150.1054732440455,-256.94163739418343,13404.36963896876,14554.475112212807,Composite Rolled Steel with Metal Decking,29579129.1389,53760.0,155916472.67693016,207.0539039725626,253.18868197435495,Education,21.048000000000002,4,Yes,Yes,6,6,16.0,14.0
8,12160.845613451094,1079.0780195005368,322.054514624522,832.301513889718,1154.35602851424,-377.03482413505617,13851.833587737723,15006.189616251966,Composite Cell Beams with Metal Decking,31664122.7638,53760.0,156152549.33943492,221.64885934679728,261.7835276615424,Education,19.988,4,Yes,Yes,6,6,16.0,14.0
9,9769.822889137822,1231.8557466661744,270.6031509075879,3681.6228970414536,3952.2260479490405,-818.5891264967802,11533.797254804746,12520.181100918926,Steel Frame with CLT Slabs,31475277.9598,53760.0,145786848.04341447,220.32694571867427,218.6407031347362,Education,20.8392,4,Yes,Yes,6,6,16.0,14.0
10,9454.388131272633,1290.8309525375664,272.8462779609934,5603.106238537763,5875.9525164987535,-1106.6969529784194,11292.240186949984,12297.175436248743,"CLT, Glulam and Steel Column Hybrid",33364720.4848,53760.0,146239972.34505016,233.5530433937857,214.3934752668112,Education,21.6,4,Yes,Yes,6,6,16.0,14.0
0,18937.72296957777,727.641046589308,560.4661590308569,1448.050395086478,2008.5165541173346,2043.1383012702709,20811.498517181688,22820.015071299025,RC Flat Slab,30715890.3529,77616.0,120534277.06734376,215.0112324704019,270.90432062528464,Education,40.56,8,No,No,9,9,14.0,7.0
1,14458.522977056396,562.169809375469,443.3364694381317,1145.4799102965267,1588.8163797346585,1367.0661316352794,15898.649322613002,17487.465702347654,PT RC Flat Slab,33462178.2075,77616.0,96431492.28110194,234.23524745252286,207.8551403069667,Education,39.760000000000005,8,No,No,9,9,14.0,7.0
2,13382.690196081317,531.9513799098498,392.13119429165795,1013.2059754919248,1405.3371697835828,1572.0243506761663,14724.189269430093,16129.526439213676,RC Rib Slab,29947282.7783,77616.0,86482388.59229818,209.630979448353,192.40646579156933,Education,44.0,8,No,No,9,9,14.0,7.0
3,15544.182536961243,622.0721378849311,409.0375407840856,1056.878604285081,1465.9161450691663,2529.0001340033477,17098.352415128593,18564.268560197754,Two-way RC Slab,29339191.1051,77616.0,89828120.0473351,205.3743377359325,222.94020244362665,Education,43.0,8,No,No,9,9,14.0,7.0
4,15234.938010707156,593.4852964159891,453.1378578048253,1170.7989463158049,1623.93680412063,1651.4520626814601,16751.046098703482,18374.98290282411,One-Way Spanning RC,28066795.2844,77616.0,98396276.49147686,196.46756699091543,218.35077388289008,Education,44.2,8,No,No,9,9,14.0,7.0
5,13955.572004945981,528.5538583442749,419.72499443221795,1084.4865322385278,1504.2115266707458,1203.1910433701667,15114.603400573242,16618.814927243984,Precast Hollowcore with In-situ RC Beams,27920310.9564,77616.0,91927617.21053839,195.4421766944879,197.25373089656424,Education,41.400000000000006,8,No,No,9,9,14.0,7.0
6,14965.819974879021,1007.8592202986537,363.37600704737866,939.1139991309848,1302.4900061783637,-1086.9171227465158,16419.002090662296,17721.49209684065,Non-Composite Rolled Steel with PCC Planks,42830694.3667,77616.0,80698871.85034865,299.81486056662413,215.4042588026814,Education,44.8168,8,No,No,9,9,14.0,7.0
7,12633.90096844217,866.9826534613723,232.81550468799114,601.8823050045115,834.6978096925029,-2107.439041427577,13955.054878327652,14789.752688020151,Composite Rolled Steel with Metal Decking,38274392.6331,77616.0,54113274.44283118,267.9207484314997,183.2479852963197,Education,43.900000000000006,8,No,No,9,9,14.0,7.0
8,14174.014060628018,1076.327586843491,239.5048848599371,619.2270294146784,858.7319142746157,-2592.973774145562,15726.315402062695,16585.04731633731,Composite Cell Beams with Metal Decking,46571832.6036,77616.0,55444362.91192657,326.0028282249355,206.8171283019948,Education,43.592479999999995,8,No,No,9,9,14.0,7.0
9,9638.074107776412,1720.2927660433966,141.44753499483755,10151.406263431909,10292.853798426742,-4516.551682474852,11708.123031198584,12269.307104854684,Steel Frame with CLT Slabs,41991213.2878,77616.0,35705764.25834733,293.93849301465065,154.63385802171246,Education,44.400000000000006,8,No,No,9,9,14.0,7.0
10,7617.5090786983055,1633.8595817605553,144.81020045956217,14535.293062839912,14680.103263299472,-4566.416570428436,9629.33378833862,10226.507771638093,"CLT, Glulam and Steel Column Hybrid",50426718.3282,77616.0,36404205.61577321,352.9870282973274,128.61163699025906,Education,47.36,8,No,No,9,9,14.0,7.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1254400.0,0.0,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1254400.0,,,,Residential,,34,Yes,No,8,8,20.0,14.0
7,1809.9020771831997,125.36118283519998,3.9430009538634,10.185596105359998,14.128597059223397,0.0,2038.5810284435142,2052.7096255027373,Composite Rolled Steel with Metal Decking,,1254400.0,783507.3927199999,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1254400.0,,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
9,2075.9378966726404,143.78790626304004,4.5225789891796815,11.682767383872003,16.205346373051682,0.0,2338.2301538490433,2354.4355002220955,Steel Frame with CLT Slabs,31799248.5005,1254400.0,898674.4141440002,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
10,333.47333283264004,23.097720023040004,0.7264954750996803,1.8766897518720003,2.6031852269716804,0.0,375.6072874740607,378.2104727010323,"CLT, Glulam and Steel Column Hybrid",,1254400.0,144360.75014400002,0.0,,Residential,0.0,34,Yes,No,8,8,20.0,14.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,856800.0,0.0,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
6,1586.1581068132798,109.86376497408,3.45555873270036,8.926430904143999,12.38198963684436,0.0,1786.5672764428427,1798.9492660796873,Non-Composite Rolled Steel with PCC Planks,28944876.5412,856800.0,686648.5310879999,0.0,,Residential,0.0,34,No,Yes,6,6,14.0,20.0
7,198857.61418670058,14434.709528760617,3506.998531496417,9063.71270490336,12570.71123639978,-31242.547769614353,220465.6616153306,233036.37285173035,Composite Rolled Steel with Metal Decking,565793988.3041,856800.0,734585298.0483178,3960.557918128769,261.935363601143,Residential,172.63840000000002,34,No,Yes,6,6,14.0,20.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,856800.0,,,,Residential,173.77733548363867,34,No,Yes,6,6,14.0,20.0
9,163637.111820687,21464.104153674576,2450.331092053696,83220.676055574,85671.00714762771,-49631.569886212696,190814.49979500085,200022.38767657347,Steel Frame with CLT Slabs,612030539.9235,856800.0,517731636.032156,4284.21377946427,227.70624833621045,Residential,179.1766,34,No,Yes,6,6,14.0,20.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,856800.0,,,,Residential,194.31,34,No,Yes,6,6,14.0,20.0
0,22413.7695020259,980.2450673191674,650.7011637163926,1680.9819184222324,2331.683082138626,2430.7918113572964,24747.49501484533,27079.178096983956,RC Flat Slab,35844723.3382,66000.0,164673579.39874628,250.91306336731606,378.7637587607977,Residential,89.585,19,Yes,No,10,10,15.0,2.0
1,18233.90625456501,817.8037944057965,541.2698750456512,1398.2980132618486,1939.5678883075002,1801.9567058200128,20154.91199854273,22094.47988685023,PT RC Flat Slab,38046799.9519,66000.0,140640599.3969947,266.327599663391,309.41272118494123,Residential,88.065,19,Yes,No,10,10,15.0,2.0
2,18712.827020801036,839.7648057447282,544.8641482301022,1407.5827726056855,1952.4469208357882,2016.4078948957688,20682.92085722117,22635.36777805696,RC Rib Slab,36317616.8191,66000.0,141717082.29641476,254.22331773340963,317.2294571962815,Residential,98.325,19,Yes,No,10,10,15.0,2.0
3,19412.049087913132,873.0969068340116,536.3168286764109,1385.5032586070797,1921.8200872834911,2549.135755627914,21452.690806403207,23374.510893686696,Two-way RC Slab,34507427.8382,66000.0,139970355.39038226,241.55199486716705,328.7006485040966,Residential,95.47500000000001,19,Yes,No,10,10,15.0,2.0
4,21077.33665707923,927.4336275452681,622.801414350376,1608.9110308398754,2231.7124451902514,2116.871527942168,23279.456844086406,25511.169289276655,One-Way Spanning RC,35669378.5203,66000.0,158653077.81337082,249.6856496422815,356.5021589958892,Residential,98.8,19,Yes,No,10,10,15.0,2.0
5,17863.20591879288,790.597142353156,527.5617313849606,1362.887011257084,1890.4487426420458,1604.3380573775062,19559.98514005284,21450.43388269488,Precast Hollowcore with In-situ RC Beams,32446068.4365,66000.0,138080756.89980394,227.12247905524322,299.80466089557706,Residential,92.15,19,Yes,No,10,10,15.0,2.0
6,19596.58294524777,1272.4458709462558,496.9487457566438,1283.9882831384311,1780.9370288950754,-526.785935620533,21650.449531128892,23431.386560023962,Non-Composite Rolled Steel with PCC Planks,48291724.7263,66000.0,131017395.52723292,338.0420730842276,333.15896370019874,Residential,103.92620000000001,19,Yes,No,10,10,15.0,2.0
7,16669.967378356236,1145.8106250239605,352.86096608918723,911.8177839083402,1264.6787499975273,-1545.0193733454337,18528.54865884342,19793.227408840954,Composite Rolled Steel with Metal Decking,44218037.4591,66000.0,101115569.89838323,309.52626221371094,285.42537759177475,Residential,98.1901,19,Yes,No,10,10,15.0,2.0
8,17645.384984805532,1272.0826510216325,358.3680077834547,926.0819395387712,1284.4499473222259,-1820.0141867283942,19646.89408805952,20931.344035381742,Composite Cell Beams with Metal Decking,49566972.5758,66000.0,102212812.63918564,346.96880803089306,302.9373166074305,Residential,98.78213999999998,19,Yes,No,10,10,15.0,2.0
9,13791.418816531354,1720.9426942680868,271.71689441532067,7553.193062183507,7824.909956598827,-3155.4306059114983,16117.438549309732,17129.076334654736,Steel Frame with CLT Slabs,45523798.7347,66000.0,84541960.41731548,318.6665911429357,249.0318960674647,Residential,98.895,19,Yes,No,10,10,15.0,2.0
10,13021.382864611267,1695.030825540589,308.63512282050596,11824.093559345327,12132.72868216583,-3151.0160442297265,15416.239538175689,16583.01638034152,"CLT, Glulam and Steel Column Hybrid",50560323.2705,66000.0,92163762.01315513,353.9222628933091,238.9418454707424,Residential,107.82500000000002,19,Yes,No,10,10,15.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1012704,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,310464.0,0.0,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,310464.0,,,,Healthcare,,20,Yes,Yes,11,11,7.0,16.0
7,449.5330651811999,31.136489363199995,0.9793398920018999,2.5298397607599994,3.5091796527618992,0.0,506.3310274568496,509.8402071096114,Composite Rolled Steel with Metal Decking,,310464.0,194603.05851999996,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
8,465.02450554560016,32.20948956160001,1.0130891013672005,2.6170210268800007,3.630110128247201,0.0,523.7797926846789,527.4099028129261,Composite Cell Beams with Metal Decking,,310464.0,201309.30976000006,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
9,536.3293087152,37.148350387200004,1.1684317082724003,3.0183034689600006,4.186735177232401,0.0,604.0938719992207,608.2806071764531,Steel Frame with CLT Slabs,8215500.5664,310464.0,232177.18992000003,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
10,85.78840189920001,5.9420538112,0.18689616128040004,0.48279187216,0.6696880334404001,0.0,96.62766332882356,97.29735136226395,"CLT, Glulam and Steel Column Hybrid",,310464.0,37137.83632,0.0,,Healthcare,0.0,20,Yes,Yes,11,11,7.0,16.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,182400.0,0.0,0.0,,Healthcare,0.0,20,No,No,10,10,19.0,4.0
1,53035.603879986855,1980.769316185821,1567.0613957158807,4048.2814690373184,5615.342864753198,5346.252987489751,58223.8625958371,63839.205460590296,PT RC Flat Slab,103323625.3864,182400.0,332635965.01416206,723.2653777045227,323.1750437145922,Healthcare,108.5,20,No,No,10,10,19.0,4.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,182400.0,0.0,0.0,,Healthcare,0.0,20,No,No,10,10,19.0,4.0
3,61186.28393076,2351.698949727069,1545.8574954323065,3993.5073600087107,5539.364855441017,10307.451612728211,67192.87467503836,72732.23953047938,Two-way RC Slab,96476865.3541,182400.0,329188216.0486588,675.3380574785921,372.0844996300272,Healthcare,119.5,20,No,No,10,10,19.0,4.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,182400.0,0.0,0.0,,Healthcare,0.0,20,No,No,10,10,19.0,4.0
