,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Concrete Mix,Has Basement,Has Transfer Deck,Cladding Type,Grid_X,Grid_Y
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,3375680,1626240.0,0.0,,Residential,0.0,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1626240.0,0.0,,Residential,0.0,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1626240.0,0.0,,Residential,0.0,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1626240.0,,,Residential,,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,1626240.0,,,Residential,,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1626240.0,,,Residential,,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
9,287873.07629867754,46029.20938886304,5104.019821850017,180117.43607810306,185221.45589995303,-101422.93775707665,343450.1728535793,362666.84995638655,Steel Frame with CLT Slabs,1181931780.0063,1626240.0,1502574067.483666,216.28031244688586,Residential,169.4624,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,1626240.0,,,Residential,188.0,32,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,641160,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,308880.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,308880.0,,,Office,,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,308880.0,,,Office,,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,308880.0,,,Office,,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
9,,,,,,,,,Steel Frame with CLT Slabs,,308880.0,,,Office,184.0096,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,308880.0,,,Office,208.64000000000001,32,C32/40 - 75% GGBS,Yes,Yes,Cavity Wall,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,782496.0,0.0,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,782496.0,,,Healthcare,,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,782496.0,,,Healthcare,,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
8,,,,,,,,,Composite Cell Beams with Metal Decking,,782496.0,,,Healthcare,,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
9,1268.8509204571203,87.88577804032002,2.764282362424441,7.140719465776001,9.905001828200442,0.0,1429.1687086146992,1439.0737104428997,Steel Frame with CLT Slabs,19436277.8358,782496.0,549286.1127520001,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
10,54.03676758480001,3.7428064128000007,0.11772295795260003,0.30410302104000003,0.42182597899260005,0.0,60.864248196359426,61.28607417535202,"CLT, Glulam and Steel Column Hybrid",,782496.0,23392.540080000002,,Healthcare,0.0,19,C32/40 - CEM I (OPC),No,No,PC Cladding,11,11
0,26086.81385839657,1150.981586866459,885.9543718334749,2288.6886155366883,3174.642987370163,3510.829587605064,28846.621570761443,32021.264558131606,RC Flat Slab,51974822.8278,87480.0,186800109.8754404,333.9099832025187,Office,133.65,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
1,22017.959562057953,965.1085224806816,767.6393861671535,1983.0562630951224,2750.695649262276,2731.7137714790524,24344.755896982584,27095.45154624486,PT RC Flat Slab,55614782.9163,87480.0,160343889.46885556,282.73959050522046,Office,132.16500000000002,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
2,24937.467940317903,1091.6204082863378,853.685835987651,2205.332238786422,3059.0180747740737,3276.8757447191783,27568.32239428419,30627.340469058265,RC Rib Slab,57290297.2364,87480.0,178270916.67446724,319.7228449352904,Office,141.07500000000002,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
3,24087.754257919973,1055.7552128826796,799.0173637978147,2064.1121417237555,2863.1295055215705,3474.869804040493,26625.462674425416,29488.59217994699,Two-way RC Slab,50685962.0469,87480.0,167276969.8997102,308.4163741284118,Office,139.05,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
4,27993.833612606577,1235.1049419781207,973.5171063253167,2514.881471650736,3488.3985779760533,3489.4107678744303,30959.672114660352,34448.07069263641,One-Way Spanning RC,57014984.1133,87480.0,205093161.263183,358.46795842996863,Office,142.425,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
5,24661.009403853703,1022.8550447121237,826.6569864115179,2135.5110675018263,2962.168053913345,2711.6042276964718,26957.8890540807,29920.05710799405,Precast Hollowcore with In-situ RC Beams,50980717.5234,87480.0,172953099.54671782,312.2399871598612,Office,136.35000000000002,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
6,25966.83182260647,1732.3809690142843,718.1587028021776,1855.5299073290653,2573.6886101312434,-891.5608497765649,28757.60612665821,31331.294736789456,Non-Composite Rolled Steel with PCC Planks,75704139.7816,87480.0,149504149.61105728,334.7912106210502,Office,146.94750000000002,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
7,26275.039372159434,1761.0452390320784,655.7684959624157,1694.4325903337135,2350.2010862961292,-2217.249504167144,29177.705708925467,31527.9067952216,Composite Rolled Steel with Metal Decking,74592438.7984,87480.0,137072514.3587684,339.5044899464338,Office,146.2644,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
8,26050.071497664198,1789.101357081953,632.2988477894199,1633.8227550856782,2266.121602875098,-2377.0178822911967,28946.757926865903,31212.879529741007,Composite Cell Beams with Metal Decking,76296898.3226,87480.0,132293326.6791383,337.00087122912953,Office,141.49998,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
9,21055.19911221568,2411.7266691549557,518.7554202987425,12369.575676166753,12888.331096465496,-4247.828748652264,24468.438706580422,26388.329436073444,Steel Frame with CLT Slabs,69943576.7181,87480.0,108534406.0706963,285.2999970691228,Office,145.8702,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
10,20739.432326680686,2392.5842135599482,571.1429866100857,15988.323095312926,16559.46608192301,-4140.173607064337,24236.541451237452,26363.20721316047,"CLT, Glulam and Steel Column Hybrid",81910893.2013,87480.0,119163280.08546896,283.6067410110485,Office,155.52,27,C32/40 - 25% GGBS,No,No,Curtain Walling,9,9
0,898.5688699110356,43.79905260005427,29.077388045863568,75.17048456164352,104.24787260750709,98.41345593387777,997.3632497713205,1101.6111223788275,RC Flat Slab,2230465.9665,4480.0,7466497.259858251,226.1108284681094,Education,9.83,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
1,777.0202447103359,39.26138587687146,26.44707256040534,68.37582955698241,94.82290211738774,71.34037779260511,864.094569652225,958.9174717696129,PT RC Flat Slab,2459710.3478,4480.0,6944863.600360679,196.72154957293347,Education,9.75,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
2,824.3900199001177,41.23176254324781,26.8548809616685,69.42928394673326,96.28416490840176,91.7189341818619,916.126905197413,1012.4110701058146,RC Rib Slab,2413198.6681,4480.0,7026930.663510181,208.26323568625497,Education,10.3,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
3,804.1204720797145,40.70132305188868,25.694602412427763,66.43204179270852,92.12664420513627,98.69356103331717,894.0041699608544,986.1308141659904,Two-way RC Slab,2099537.8254,4480.0,6796373.574739045,202.8350300755174,Education,10.25,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
4,880.741711280833,43.0565025496773,28.95117442939358,74.8444483939118,103.79562282330537,90.31015607681341,977.7850860048366,1081.5807088281417,One-Way Spanning RC,2237650.0168,4480.0,7442449.664739863,221.751927705978,Education,10.350000000000001,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
5,828.0852406332,40.13274113746439,27.6574661345952,71.50252930153643,99.15999543613165,68.076189731998,908.0885558670282,1007.2485513031598,Precast Hollowcore with In-situ RC Beams,2309995.2882,4480.0,7186411.075418117,206.30770600092302,Education,10.0,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
6,792.3907533836851,53.4310087840642,23.96688998400465,61.97511811312569,85.94200809713034,-15.326747024986135,876.7604747409554,962.7024828380858,Non-Composite Rolled Steel with PCC Planks,2780281.1861,4480.0,6455597.511877701,200.04965246513407,Education,10.7612,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
7,851.2991123894002,57.31219055804864,21.083622987421137,54.53123857357563,75.61486156099676,-87.54067831741463,945.5743387571837,1021.1892003181805,Composite Rolled Steel with Metal Decking,2823686.5103,4480.0,5882991.393450772,215.477710787755,Education,10.805200000000001,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
8,935.5061010613778,68.96818375220452,21.42319189651632,55.41205866615345,76.83525056266977,-114.97570437828028,1042.5155370985942,1119.350787661264,Composite Cell Beams with Metal Decking,3254045.2837,4480.0,5950746.7851875285,237.78880671530922,Education,10.2936,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
9,621.1470746457051,93.62937335540101,15.533650973209136,529.7051225653158,545.2387735385246,-186.85489312378593,744.4441993604746,802.8654397695403,Steel Frame with CLT Slabs,2790277.5111,4480.0,4785949.928375682,170.5303888255269,Education,10.757200000000001,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
10,573.91569508507,101.44987766560871,15.862462766837687,811.4073517784668,827.2698145453044,-226.5094126893064,707.3149090024909,768.4554435477954,"CLT, Glulam and Steel Column Hybrid",3408959.2468,4480.0,4852956.959670353,163.20929101124193,Education,11.200000000000001,2,C32/40 - CEM I (OPC),No,No,PC Cladding,8,8
0,2025.6218342482966,162.73765401909682,75.77494478025356,195.78258157502705,271.5575263552807,208.51824447192257,2314.6969318873494,2586.2544582426303,RC Flat Slab,4542295.6808,4680.0,29368492.16067604,501.38739351562094,Healthcare,11.24,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
1,1816.3185747402633,153.9366885695515,68.81850736605304,177.81264886074857,246.6311562268016,178.91770171201478,2083.715126429316,2330.346282656117,PT RC Flat Slab,4633752.0857,4680.0,27975414.414835278,452.16910064727074,Healthcare,10.92,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,4680.0,0.0,,Healthcare,0.0,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,4680.0,0.0,,Healthcare,0.0,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,4680.0,0.0,,Healthcare,0.0,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
5,1796.256133442684,150.5321301733945,66.37742557601698,171.5068240678089,237.88424964382588,167.12864785773533,2048.6621939452343,2286.54644358906,Precast Hollowcore with In-situ RC Beams,4258892.7376,4680.0,27447695.92335297,444.1184707496014,Healthcare,11.549999999999999,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
6,1790.5137320432466,163.8565264780842,62.52925972243318,161.57239116221737,224.10165088465058,84.34266009416464,2047.5306700768156,2271.632320961466,Non-Composite Rolled Steel with PCC Planks,4697267.8702,4680.0,26667648.532120693,444.5323814461457,Healthcare,12.78,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
7,1740.3642482119978,167.1505944448989,57.12458780789912,147.61524137158787,204.73982917948703,19.799258972148493,2001.5674764112885,2206.3073055907753,Composite Rolled Steel with Metal Decking,4842990.8452,4680.0,25597258.322396904,434.92914793327475,Healthcare,12.101799999999999,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
8,,,,,,,,,Composite Cell Beams with Metal Decking,,4680.0,,,Healthcare,12.54428,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
9,1713.2555336451142,207.63897167650828,53.665608043854725,479.5939574393434,533.2595654831981,-89.12575316938717,2012.4489561494854,2206.6748824889532,Steel Frame with CLT Slabs,5376239.1385,4680.0,24908215.968634516,438.05184404254595,Healthcare,12.3006,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
10,1587.2368761122907,209.61739807541716,54.48946277302554,894.3955113502949,948.8849741233206,-118.35846460833076,1892.1504593713505,2091.589545494671,"CLT, Glulam and Steel Column Hybrid",4701354.7064,4680.0,25081577.569970936,411.3375945120279,Healthcare,15.04,2,C32/40 - 25% GGBS,Yes,No,PC Cladding,10,10
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1346436,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,628992.0,0.0,,Office,0.0,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,628992.0,,,Office,,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
7,117064.64054182982,11642.376803195235,2892.650345008104,7475.785877427969,10368.436222436076,-23892.270816099055,132325.32962318484,142693.7658456209,Composite Rolled Steel with Metal Decking,455634846.1732,628992.0,617162176.3300275,215.44753120293646,Office,175.77280000000002,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
8,129808.6692392418,13342.789664226604,2969.9904025995083,7676.087992088335,10646.078394687846,-27710.265939259323,146973.22621593857,157619.3046106264,Composite Cell Beams with Metal Decking,524380826.7421,628992.0,632666636.808489,239.5004896773457,Office,177.6,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,628992.0,,,Office,180.3168,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,628992.0,,,Office,193.28000000000003,32,C32/40 - 75% GGBS,No,Yes,Cavity Wall,9,9
0,24673.014271705215,1077.1352903980464,710.8668185342685,1836.4050066550146,2547.2718251892825,2756.836049442633,27239.09393411745,29786.36575930673,RC Flat Slab,39256206.5421,71442.0,179596449.27692068,385.12202037894195,Healthcare,108.1,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
1,19785.95948952244,886.6776568400504,581.9999694721947,1503.5149842393246,2085.5149537115194,2036.2694637446548,21868.79885797767,23954.313811689193,PT RC Flat Slab,41043428.5575,71442.0,151159825.3931449,310.1271361087351,Healthcare,106.5,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
2,20616.765708157334,922.7733579399472,587.229615789557,1517.0242544083678,2104.2538701979247,2424.296700154024,22782.58521305512,24886.839083253057,RC Rib Slab,39758061.5727,71442.0,152392211.03070715,322.7917981588423,Healthcare,112.99999999999999,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
3,21222.696597495524,951.0489417640864,582.466168917157,1504.7192749068874,2087.185443824044,2843.8602998864894,23449.50000269724,25536.68544652129,Two-way RC Slab,36757328.115,71442.0,151445674.1459779,331.8328336203128,Healthcare,112.0,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
4,23755.4621600563,1043.8566781505924,684.2834415685261,1767.7345842894606,2452.0180258579862,2659.5748411130407,26232.879076495476,28684.89710235346,One-Way Spanning RC,39815113.8466,71442.0,174107373.31513846,371.0924228524086,Healthcare,114.5,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
5,19832.440844920195,872.7612032442612,578.6683456190358,1494.9087030488502,2073.5770486678853,1892.5901000119238,21714.398851005226,23787.97589967312,Precast Hollowcore with In-situ RC Beams,35388805.0676,71442.0,150565278.99246618,307.41189337474697,Healthcare,109.0,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
6,20139.57562729386,1475.0549850707102,469.90641407257226,1214.2068445153132,1684.1132585878856,-1154.5208118343778,22371.434854617277,24055.548113205172,Non-Composite Rolled Steel with PCC Planks,55240350.0874,71442.0,127207498.06081091,318.55375416742027,Healthcare,118.20599999999999,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
7,19759.912824049836,1406.1511932805652,408.41109134097144,1055.3801274141877,1463.7912187551592,-1981.6618451486288,21992.96857509884,23456.759793854002,Composite Rolled Steel with Metal Decking,52014408.2589,71442.0,114968986.72416824,312.9401393145615,Healthcare,117.75,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
8,20960.768995815717,1557.8210256226407,416.22408652656094,1075.6082425991824,1491.8323291257434,-2307.2738370885695,23367.8400158212,24859.672344946946,Composite Cell Beams with Metal Decking,58382593.0916,71442.0,116540345.12583686,332.8086863114512,Healthcare,119.0,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
9,16621.727482537284,2163.537070467762,313.1758119066979,9959.483359025317,10272.659170932018,-4245.631620664518,19495.96671992778,20668.882771593744,Steel Frame with CLT Slabs,54713129.3227,71442.0,94633654.5756948,278.2531091680928,Healthcare,119.27999999999999,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
10,15523.729885254032,2055.7179092414913,345.46149671478827,13661.359072599716,14006.82056931451,-3991.5362846031226,18372.086555964164,19680.465845278683,"CLT, Glulam and Steel Column Hybrid",63172193.7901,71442.0,101267040.98896967,263.35057686648173,Healthcare,128.79999999999998,20,C32/40 - CEM I (OPC),Yes,No,Curtain Walling,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,50820.0,0.0,,Office,0.0,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,50820.0,,,Office,23.992,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,50820.0,,,Office,22.6036,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
8,,,,,,,,,Composite Cell Beams with Metal Decking,,50820.0,,,Office,23.43368,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
9,,,,,,,,,Steel Frame with CLT Slabs,,50820.0,,,Office,23.0012,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,50820.0,,,Office,26.72,4,C32/40 - 50% GGBS,Yes,No,Timber Cladding,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,969754.5,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,481338.0,0.0,,Residential,0.0,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,481338.0,,,Residential,,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
7,112155.55967748468,10091.181801478533,2898.2280467108912,7489.258154474784,10387.486201185677,-15261.477792608614,126489.81760767115,136877.30380885678,Composite Rolled Steel with Metal Decking,374333470.7979,481338.0,735446173.7739956,268.23178702545084,Residential,173.0784,33,C32/40 - 50% GGBS,Yes,Yes,Cavity Wall,11,11
