,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
9,5021.994239360247,825.2962977323144,86.55999655301594,4314.880693009765,4401.440689562781,-1988.639445724725,6036.117982825035,6369.1550026630475,Steel Frame with CLT Slabs,21908561.4142,37440.0,24377605.88430821,153.3599298994202,165.3172519424267,Healthcare,23.72,4,No,No,8,8
10,4316.3246906580425,919.934168270353,91.98197759334211,8167.965526913383,8259.947504506725,-2487.704780040212,5458.944671547973,5832.470672054699,"CLT, Glulam and Steel Column Hybrid",28857596.9301,37440.0,25467495.254734665,202.00317851100914,151.2005301831993,Healthcare,26.4,4,No,No,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1150800,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,588000.0,0.0,0.0,,Education,0.0,35,No,Yes,10,10
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,588000.0,,,,Education,,35,No,Yes,10,10
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,588000.0,,,,Education,,35,No,Yes,10,10
8,,,,,,,,,Composite Cell Beams with Metal Decking,,588000.0,,,,Education,,35,No,Yes,10,10
9,,,,,,,,,Steel Frame with CLT Slabs,,588000.0,,,,Education,196.7245,35,No,Yes,10,10
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,588000.0,,,,Education,222.60000000000002,35,No,Yes,10,10
0,17904.70046952515,711.9804865596143,529.8084727684331,1368.9388259120665,1898.7472986805,2020.333166069336,19700.66933001613,21599.41662869663,RC Flat Slab,31134950.7688,77760.0,117099686.30281009,217.94465538162672,256.1550152443128,Healthcare,32.42999999999999,6,No,Yes,9,9
1,14338.495973047997,578.8791351524682,450.2076120040837,1163.3131547870707,1613.5207667911543,1264.674159358699,15790.213505333735,17403.734272124893,PT RC Flat Slab,33107959.7536,77760.0,101175180.80813268,231.75571827526738,206.0438428962063,Healthcare,31.950000000000003,6,No,Yes,9,9
2,14936.282700814947,605.89904251028,448.74500568946365,1159.534936786065,1608.279942475529,1627.0649563134464,16447.849530623676,18056.12947309921,RC Rib Slab,32198133.7809,77760.0,100911469.7551266,225.38693646606137,214.4191932496108,Healthcare,33.9,6,No,Yes,9,9
3,15444.879113796582,628.5303340798483,443.2129786539393,1145.2445539819284,1588.4575326358677,2003.6505546754208,17006.265723647597,18594.72325628347,Two-way RC Slab,27400464.2463,77760.0,99514546.84829229,191.80324972409667,221.1685824764878,Healthcare,33.599999999999994,6,No,Yes,9,9
4,16654.220569543748,664.3869242960542,503.72421124589306,1301.5577231215998,1805.2819343674937,1726.2666362658695,18328.87328299222,20134.155217359716,One-Way Spanning RC,30004076.809,77760.0,111813865.22248018,210.0285376629942,238.4118032491668,Healthcare,34.349999999999994,6,No,Yes,9,9
5,14337.827032433725,563.8273974305766,445.5240931325024,1151.2146460278937,1596.7387391603963,1126.3949233629442,15593.682444434353,17190.42118359475,Precast Hollowcore with In-situ RC Beams,28354669.9194,77760.0,100254750.141407,198.48268943564227,203.08854338824582,Healthcare,32.7,6,No,Yes,9,9
6,13979.771476573549,906.7096494674053,363.6981243297496,939.9915747877967,1303.6896991175468,-747.0324420573295,15396.217674519701,16699.90737363725,Non-Composite Rolled Steel with PCC Planks,40538231.5876,77760.0,83265898.34288628,283.7676211133851,201.64590143561068,Healthcare,35.4618,6,No,Yes,9,9
7,14042.296835401237,897.5346243640105,307.82409229436365,795.7021501066212,1103.5262424009848,-1679.153795172207,15522.601732478572,16626.127974879557,Composite Rolled Steel with Metal Decking,39202413.382,77760.0,72026055.86564694,274.41689367373453,203.15095969846072,Healthcare,35.325,6,No,Yes,9,9
8,15102.577094559078,1037.8315313969365,313.0065605644592,809.1323901525373,1122.1389507169963,-1991.0888008927361,16739.96077596597,17862.09972668297,Composite Cell Beams with Metal Decking,45099665.2032,77760.0,73061174.18957415,315.6976564220875,219.33717119840608,Healthcare,35.7,6,No,Yes,9,9
9,11770.594528954478,1682.9231969724501,231.5326318142708,9313.035561804925,9544.5681936192,-3932.910841428787,13953.677725000265,14831.823900270836,Steel Frame with CLT Slabs,45122151.7518,77760.0,56558225.99628564,315.8550622622704,183.50736609133918,Healthcare,35.784,6,No,Yes,9,9
10,9789.522637913982,1559.7890008763545,231.89287974134896,12760.138575770767,12992.031455512111,-3840.548584598969,11864.747584306879,12763.025439818999,"CLT, Glulam and Steel Column Hybrid",52060305.2248,77760.0,56654093.80311468,364.4221365735448,157.26812912654864,Healthcare,38.64,6,No,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,633360.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,12,12
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,633360.0,,,,Healthcare,,29,No,Yes,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,633360.0,,,,Healthcare,,29,No,Yes,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,633360.0,,,,Healthcare,,29,No,Yes,12,12
9,,,,,,,,,Steel Frame with CLT Slabs,,633360.0,,,,Healthcare,,29,No,Yes,12,12
10,47.74994143920001,3.3073552512000006,0.10402665813540003,0.26872261416000004,0.3727492722954001,0.0,53.78308912642288,54.155838398718274,"CLT, Glulam and Steel Column Hybrid",,633360.0,20670.970320000004,0.0,,Healthcare,0.0,29,No,Yes,12,12
0,9575.844967991496,464.6861406480032,275.3470696523026,711.3447928476759,986.691862499978,1107.244218011368,10618.437695571636,11605.129558071614,RC Flat Slab,18084078.034,43520.0,77878474.25574923,126.58854623799897,246.89858092393462,Residential,73.2,16,Yes,No,8,8
1,8279.281349607907,415.22193788291816,244.7348132208639,632.2669322200148,877.0017454408787,859.1264181013026,9195.352559337463,10072.35430477834,PT RC Flat Slab,20182997.7435,43520.0,71456344.46858266,141.28098420421065,214.5366163497627,Residential,72.64,16,Yes,No,8,8
2,8802.947205992314,436.16340977382845,252.19586577521167,651.5403913768001,903.7362571520115,1037.3967722088762,9770.233077457706,10673.969334609717,RC Rib Slab,20103460.5207,43520.0,72967008.15813069,140.72422364488807,227.7333938672471,Residential,76.8,16,Yes,No,8,8
3,8522.363569772355,427.2231456668883,240.62828195515817,621.658903118341,862.2871850734988,1062.3992284109383,9463.177304410458,10325.464489483955,Two-way RC Slab,16739277.8279,43520.0,70634080.76210244,117.1749447954795,220.1367704321217,Residential,76.0,16,Yes,No,8,8
4,9554.954928592844,462.16337921503464,279.28120603347986,721.5074899078455,1000.7886959413253,1032.7583595066403,10594.55028798393,11595.338983925254,One-Way Spanning RC,18438634.5578,43520.0,78592403.66969313,129.07044190432225,246.40672633015282,Residential,77.2,16,Yes,No,8,8
5,8989.487278338676,431.34309002973407,263.15498561733534,679.8500899257535,943.0050755430885,850.2341596839137,9863.803740892237,10806.808816435323,Precast Hollowcore with In-situ RC Beams,18663276.2247,43520.0,75072872.690125,130.64293357284976,229.65180777723086,Residential,74.8,16,Yes,No,8,8
6,9032.679340824934,641.3656598672293,226.39405626859832,584.9776543256378,811.3717105942359,-294.1887388734061,10022.539717274132,10833.911427868368,Non-Composite Rolled Steel with PCC Planks,25735350.0829,43520.0,67460133.39555012,180.14745058035484,234.4367455848917,Residential,80.8896,16,Yes,No,8,8
7,9364.673754592719,657.4964022324896,196.5274951424964,507.85924560994476,704.3867407524411,-912.4176505929908,10418.9485908808,11123.335331633245,Composite Rolled Steel with Metal Decking,25543719.7791,43520.0,61603703.15559914,178.80603845361554,243.51458247551503,Residential,80.12960000000001,16,Yes,No,8,8
8,9894.719357082548,755.000757527032,191.79879432479473,495.6770346881431,687.4758290129379,-1172.4280245762395,11042.025953529315,11729.501782542253,Composite Cell Beams with Metal Decking,29307536.7923,43520.0,60581359.85486305,205.15275754608655,258.43701082434285,Residential,79.75327999999999,16,Yes,No,8,8
9,6389.929808112941,909.3815696279402,130.60736012904292,4813.079625478959,4943.686985608003,-1687.3173473011525,7598.3773976186085,8091.161223185843,Steel Frame with CLT Slabs,22427227.2625,43520.0,48095867.56017123,156.99059083746286,178.20238944062663,Residential,79.6752,16,Yes,No,8,8
10,6425.2837843378975,979.109793752549,145.0501720425333,6898.426729812801,7043.4769018553325,-1952.8734073408546,7742.94284882087,8298.716198676206,"CLT, Glulam and Steel Column Hybrid",27820641.7418,43520.0,51032839.52067426,194.74449219265617,182.39171279902402,Residential,83.76,16,Yes,No,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1382400.0,0.0,0.0,,Education,0.0,29,Yes,Yes,12,12
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1382400.0,,,,Education,,29,Yes,Yes,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,1382400.0,,,,Education,,29,Yes,Yes,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1382400.0,,,,Education,,29,Yes,Yes,12,12
9,,,,,,,,,Steel Frame with CLT Slabs,,1382400.0,,,,Education,,29,Yes,Yes,12,12
10,84.3375589056,5.841562521600001,0.18373539618720003,0.47462695488,0.6583623510672001,0.0,94.99350806744819,95.65187041851537,"CLT, Glulam and Steel Column Hybrid",,1382400.0,36509.76576,0.0,,Education,0.0,29,Yes,Yes,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,309504.0,0.0,0.0,,Office,0.0,31,No,No,6,6
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,309504.0,,,,Office,,31,No,No,6,6
7,577.9143880910401,40.02870220544,1.2590277740554803,3.2523320541919998,4.51135982824748,0.0,650.9331761530907,655.4445359813382,Composite Rolled Steel with Metal Decking,,309504.0,250179.388784,0.0,,Office,0.0,31,No,No,6,6
8,610.42752795024,42.28069457664,1.32985997160588,3.4353064343519994,4.7651664059578795,0.0,687.5543121403205,692.3194785462783,Composite Cell Beams with Metal Decking,,309504.0,264254.341104,0.0,,Office,0.0,31,No,No,6,6
9,76103.27798933572,9435.293667009279,1152.4372834217936,31594.567961896057,32747.005245317843,-20863.342062307547,88177.20033611386,92466.24350192102,Steel Frame with CLT Slabs,273387399.2043,309504.0,245387373.3662686,1913.7117944302151,291.0815761041669,Office,177.63930000000002,31,No,No,6,6
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,309504.0,,,,Office,194.68,31,No,No,6,6
0,85670.4721524486,3161.69844790948,2439.496812855209,6302.044716345282,8741.541529200491,10040.740835328243,93997.18860269464,102738.73013189516,RC Flat Slab,142592976.0622,330480.0,507409717.2770893,998.1508324355815,287.44656086640714,Healthcare,144.18,27,No,Yes,6,6
1,74246.70049928477,2737.1886342756675,2172.4078124723196,5612.097969206173,7784.505781678493,7812.755526423489,81470.42554016721,89254.93132184572,PT RC Flat Slab,152451214.7224,330480.0,453627468.55573237,1067.158503056875,249.75061741474244,Healthcare,142.965,27,No,Yes,6,6
2,69755.34776125848,2601.2026809173567,1981.476797764893,5118.883226792551,7100.360024557445,8304.785055299226,76561.45208523868,83661.81210979614,RC Rib Slab,146040151.6937,330480.0,416134636.2882061,1022.2810618562382,234.76075147390137,Healthcare,149.17499999999998,27,No,Yes,6,6
3,72701.2591863414,2723.7563085540723,1938.4816787255486,5007.817842289527,6946.299521015075,10660.430730419996,79785.50211817067,86731.80163918577,Two-way RC Slab,129257345.2667,330480.0,403617226.82396495,904.8014168667952,244.16092815007707,Healthcare,149.85,27,No,Yes,6,6
4,73201.71722117517,2726.902313446583,2064.8910715306547,5334.359741239627,7399.25081277028,8931.752038521709,80338.69981522246,87737.95062799274,One-Way Spanning RC,136249585.1373,330480.0,432646810.58230007,953.7470959613821,245.9829548268695,Healthcare,149.85,27,No,Yes,6,6
5,79613.10280375238,2870.8904389828876,2274.175625864843,5874.985514979207,8149.161140844049,8315.99789844304,86505.31056814315,94654.47170898718,Precast Hollowcore with In-situ RC Beams,141424289.3505,330480.0,473909705.80997425,989.9700254535651,264.7521199273684,Healthcare,145.79999999999998,27,No,Yes,6,6
6,76397.27924270766,5414.037064989911,1693.8267961935799,4376.95286781529,6070.779664008869,-6454.957877837164,84411.1648874449,90481.94455145377,Non-Composite Rolled Steel with PCC Planks,223012402.2963,330480.0,355776179.3873441,1561.0868160739365,260.14358419123346,Healthcare,155.57399999999998,27,No,Yes,6,6
7,76614.41547448312,5313.717370732802,1420.8656871211574,3672.0416906949536,5092.907377816111,-10904.594093852973,84818.438886794,89911.34626461014,Composite Rolled Steel with Metal Decking,215665118.4761,330480.0,299221460.11697245,1509.6558293328067,261.22033017467567,Healthcare,152.91179999999997,27,No,Yes,6,6
8,79260.94477529041,5742.621588947706,1411.1282242741336,3647.0280085526383,5058.156232826775,-11939.597850240118,87898.50956100435,92956.66579383114,Composite Cell Beams with Metal Decking,233056282.9136,330480.0,297128791.2718686,1631.3939803953065,270.9086890020566,Healthcare,149.30244000000002,27,No,Yes,6,6
9,60055.907049773195,7619.470989584179,997.1207826009886,32000.55961850835,32997.68040110935,-17151.749465984387,69946.90869379377,73683.37808572878,Steel Frame with CLT Slabs,218023936.9599,330480.0,212283183.4279527,1526.1675587194757,216.27050427412627,Healthcare,153.60569999999998,27,No,Yes,6,6
10,56207.343977368364,8193.851062042891,1047.9741206997467,54952.40242805494,56000.376548754684,-20055.055238986308,66904.86754933122,70948.74521808593,"CLT, Glulam and Steel Column Hybrid",245908031.002,330480.0,222512002.53069255,1721.356217014021,207.65620844331045,Healthcare,158.76,27,No,Yes,6,6
0,69909.88462895878,2873.803769054505,2011.3095082513466,5195.793312627842,7207.102820879187,7779.190622187513,77001.6948287832,84208.79764966242,RC Flat Slab,112892331.8884,199680.0,475876262.7921204,790.2463232191135,389.5830386218065,Healthcare,165.54,31,Yes,No,6,6
1,61765.61940965705,2567.550888020059,1811.0125420291167,4678.384358650894,6489.396900680012,6348.16016981582,68065.75983744414,74555.15673812418,PT RC Flat Slab,118093548.1114,199680.0,434307544.6668649,826.6548367797951,345.0140959245991,Healthcare,164.145,31,Yes,No,6,6
2,56789.89897906751,2371.1625149100078,1626.5260406659067,4201.817142014683,5828.34318268059,6462.82049642735,62586.3267145973,68414.6698972779,RC Rib Slab,111572633.1238,199680.0,391152666.53465104,781.0084318663238,317.3444268152225,Healthcare,171.27499999999998,31,Yes,No,6,6
3,60059.161850540586,2511.562582682365,1641.5257146425586,4240.564436936983,5882.090151579541,8078.5539502057845,66179.51572278004,72061.60587435961,Two-way RC Slab,104637138.9955,199680.0,394256024.01279545,732.4599729686001,335.09603213015146,Healthcare,172.04999999999998,31,Yes,No,6,6
4,59340.13009905246,2464.0490611548144,1687.8877872051046,4360.327366557074,6048.215153762176,6932.537648379449,65381.20882375029,71429.42397751249,One-Way Spanning RC,106907430.5631,199680.0,403253663.48251307,748.3520139417815,331.17768849004443,Healthcare,172.04999999999998,31,Yes,No,6,6
5,65381.68603813063,2661.8072932942705,1883.5704591923038,4865.816633488734,6749.387092681038,6684.601822175109,71514.75459558169,78264.14168826275,Precast Hollowcore with In-situ RC Beams,111433930.7615,199680.0,448894471.5951108,780.0375153302857,362.0532457477563,Healthcare,167.39999999999998,31,Yes,No,6,6
6,62752.68775435502,4295.392211428674,1482.2098230337706,3829.7619107372316,5311.971733771003,-3005.7033017056506,69552.60328693016,74864.57502070119,Non-Composite Rolled Steel with PCC Planks,164796141.2398,199680.0,362898407.67138916,1153.5729886786507,354.09743727768836,Healthcare,178.62199999999999,31,Yes,No,6,6
7,61289.586462722276,4232.577637405682,1250.0513455737387,3230.2042652542673,4480.255610828007,-6179.401716675968,68071.54217960352,72551.79779043156,Composite Rolled Steel with Metal Decking,160496054.3292,199680.0,311024584.2009283,1123.4723803041634,346.529520031589,Healthcare,175.56539999999998,31,Yes,No,6,6
8,62511.331644092985,4479.6985091886245,1232.4515140400465,3184.825451869487,4417.276965909535,-6842.208353916967,69519.79041165467,73937.0673775642,Composite Cell Beams with Metal Decking,170440458.0526,199680.0,307399030.10146374,1193.0832063681469,354.13097765436106,Healthcare,171.42132,31,Yes,No,6,6
9,49831.66834692625,5360.559144683025,1005.651157660112,20483.42182603687,21489.072983696988,-9057.181545931911,57389.72690971656,61092.57359371933,Steel Frame with CLT Slabs,153600783.6028,199680.0,263038745.00448278,1075.2054852193012,292.79313098425416,Healthcare,176.3621,31,Yes,No,6,6
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,199680.0,,,,Healthcare,182.28,31,Yes,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,275968.0,0.0,0.0,,Education,0.0,28,No,Yes,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,275968.0,0.0,0.0,,Education,0.0,28,No,Yes,11,11
